Nombre,Comentarios
La Casa Del Kibi Pensiones,"Bajaron la calidad y le subieron los precios. Decepción. 😡
Ya le ponen más trigo que carne, el relleno ya no tiene ese sabor de cebolla que antes traía y tiene menos relleno.
Esperé tanto para pedirlos pero solo había en esta sucursal de pensiones y no volveré a pedir; aparte la orilla algo dura precisamente por la cantidad de trigo que le aumentaron. Ya les subieron hasta $38 todos; antes los más económicos eran carne molida, luego 2 pesos más los otros y el más caro el de queso de bola"
La Casa Del Kibi Pensiones,"Me encantaban pero ya no son iguales, la última vez muy muy secos y súper duros no los pude comer. Y la berenjena igual ahora la mezclan como con crema o algo así ya no berenjena como antes."
La Casa Del Kibi Pensiones,"La Casa del Kibi es un lugar que no cumple con las expectativas de los clientes. El producto es caro y pequeño, y no tiene el sabor y la textura que se esperaría de un kibi auténtico. Además, el relleno de carne molida carece de sabor. La calidad del lugar ha disminuido significativamente, y la atención al cliente no es buena. La cajera tiene una actitud poco amistosa, lo que puede hacer que los clientes se sientan incómodos y reacios a volver. En general, mi recomendación sería buscar otro lugar para probar un kibi de mejor calidad y a un precio más justo."
La Casa Del Kibi Pensiones,"Hoy compré kibis pero están muy duros, parecían suela de zapatos 🥺🥺"
La Casa Del Kibi Pensiones,Muy ricos los kibis
Kibis Alejandra,De verdad.!!! Tienen que probar las empanadas de chaya con huevo.!!!!! En verdad están riquisismasss.!!! Y yo les digo.!!! Woooww.!! Muy ricas no se vayan sin probarlass.!!! Alejandra todo muy rico 👌🏻👌🏻. Por cierto acepta pedidos para llevar por apartado.!! ✌🏻
Kibis Alejandra,Deliciosos kibis en esta esquina! El señor y la señora super amables y todo mega fresco 😍👏
Kibis Alejandra,"ahora en la esquina de 25 + 34, una cuadra atrás"
La Casa Del kibi Pensiones,"Las empanadas muy buenas, pero los kibis nos lo dieron a mi esposa y a mi fríos, ha bajado la calidad, lástima me gustaban mucho los kibis antes"
La Casa Del kibi Pensiones,"Delicioso kibi, gran selección de salsas, hummus. Buenos precios. Debería haber tenedores en el restaurante si alguien quiere comer allí. recomiendo"
La Casa Del kibi Pensiones,
La Casa Del kibi Pensiones,
"Kibis ""Doña Mati"" Suc. Canul Reyes","Variedad, muy ricos y a un excelente precio"
"Kibis ""Doña Mati"" Suc. Canul Reyes",
"Kibis ""Doña Mati"" Suc. Canul Reyes",
"Kibis ""Doña Mati"" Suc. Canul Reyes",
"Kibis ""Doña Mati"" Suc. Canul Reyes",
"Kibis ""Doña Mati"" Centro",Están Buenos sus kibis
"Kibis ""Doña Mati"" Centro",Los mejores de progreso......
"Kibis ""Doña Mati"" Centro",
"Kibis ""Doña Mati"" Centro",
"Kibis ""Doña Mati"" Centro",
Fan china kitchen,"Desde que te contestan  vía telefónica es pésima la atencion, llega todo derramado y  comida fría, los platillos prácticamente sin proteína, ES MALO Y ADEMÁS CARO No lo recomiendo en absoluto !"
Fan china kitchen,Pague $900 pesos por 2 platos de pollo (eran bolitas de masa con 0 o muy poca carne adentro. La carne de Mongolia era muy poquita y estaba llena de grasa. Lo único bueno de este lugar fue el arroz. No valió la pena gastar tanto dinero por 4 platillos y 2 manzanitas de lata. No recomiendo este lugar.
Fan china kitchen,"Este lugar es lo mismo de sensei sushi, si así tratan a sus trabajadores, no vale la pena consumir en un lugar donde la explotación laboral está normalizado"
Fan china kitchen,"Simplemente la mejor comida china de Mérida Yucatán.
Por el momento tienen sólo servicio a domicilio."
Fan china kitchen,Todo muy rico
Comida China Jin Bao,"Te sirven muchísimo,casi no se podía cerrar el traste de $150"
Comida China Jin Bao,Muy rica la comida y el lugar es agradable
Comida China Jin Bao,"Muy buenos precios , muy bienas raciones , y exelente sabor , solo recomiendo no usar la misma cuchara para servir los alimentos picantes ya que invade el sabor de los que no pican fuera de ello muy rico"
Comida China Jin Bao,"Muy rica la comida, en esta ocasión pedí un paquete para 4 personas que consistía en dos complementos y 4 guisos, la vdd que está muy bien servido en cantidades y además precios bastante económicos, ese paquete tenía un costo de menos de 200 pesos, tienen promoción de rollos primavera, la atención es buena y la comida tiene buen sabor."
Comida China Jin Bao,"El lugar está limpio y ordenado, yo fui por primera vez y solo, así que al mirar el menú me percate de que por $75.00 pesos mexicanos puedo escoger el bufet. Me gustó que me explicaran que el bufet puedo repetir cualquier guisado las veces que desees y la cantidad que necesites PERO NO ESTÁ PERMITIDO DEJAR COMIDA, PLATO LIMPIO PUEDES VOLVER A SERVIRTE. La comida de buen sazón, LOS DOMINGOS TIENEN GUISADOS CON CAMARÓN."
Kon tiki,"La botana de introducción como siempre, muy rica, el lugar vacio lo cual me da tristeza porque los platos son abundantes y de buen sabor, sera que no hay donde estacionarse? Vale la pena 1 plato para 2 personas, no es caro."
Kon tiki,"Hace mucho tiempo que no los visitaba . El lugar es el mismo parace que no pasó el tiempo . Pero como siempre todo limpio y la atención de los meseros es muy excelente . La comida toda , toda es exquisita. No dejen de visitar este buen lugar y unos de los pocos en Mérida , Que diría es una tradición . Lo recomiendo mucho . Los precios son accesibles y eso si , te sirven bastante como siempre ."
Kon tiki,"La comida regular, la atención pésima, horas para ordenar y una vez que llegó la comida, el mesero no se volvió a aparecer, todos los trastes sucios acumulados. Horas para llevar la cuenta. Ni para cobrar son buenos"
Kon tiki,"El restaurante tiene 51 años, iba a comer ahí con mi familia de niño y adolescente, la comida está deliciosa, muy bien servida, el sazón no ha cambiado, muy recomendable."
Kon tiki,"Un lugar tranquilo para comer, su comida es de buena calidad. La atención es excelente, muy amables. Lo recomiendo, si buscan comer en un lugar privado y aislado del bullicio."
COMIDA CHINA YONGFU,"Excelente lugar muy buena atención , comida rica y bien servida 100% recomendable."
COMIDA CHINA YONGFU,"Buen lugar para la comida del día, comida ok en sabor pero nada excepcional."
COMIDA CHINA YONGFU,"Increíble comida, precio y mucha variedad de guisos lo único negativo es que ya a las 4 de la tarde ya no queda casi nada"
COMIDA CHINA YONGFU,La comida es muy rica y bien servida. Los precios son adecuados. En ocasiones te regalan rollitos primavera en paquetes grandes.
COMIDA CHINA YONGFU,Muy rica la comida 😋 muy amable la señora que atiende supongo que es la dueña sabe más español que yo de Chino me avergüenzo. Recomendable. Amo el pan vapor es esponjadito y su relleno muy rico. El pan frito 😋 lo siento ligeramente dulce muy rico también pero mi favorito es al vapor y sus rollos primavera exquisitos. De todas las comidas chinas de la ciudad solo le gana la Muralla China de Fe Go que está sobre la Avenida Alemán por tener más variedad de guisos pero se dan un mano a mano en sabor de sus alimentos. Lo recomiendo. Está sobre la Avenida Cúpules casi frente a la nueva Gasolinera Gulf. Prueben y verán que repetirán. Da buenas porciones.
LIRUMEME Comida China,"Compro en este lugar por rapidez pero será la última vez. Mi comida horrible y además con un plástico dentro de ella revuelto entre la comida. Obvio tienen cero cuidado en la comida y es un peligro para los clientes ya que pueden enfermar, como yo si me hubiera tragado el plástico 🤮🤢"
LIRUMEME Comida China,"Super recomendable el lugar, muy amable todo el personal, y la comida deliciosa, además te sirven bien 😜 y los panecillos rellenos uffff tienen que probarlos😍"
LIRUMEME Comida China,"Comida muy rica y variada. A precios muy accesibles, el buffet nos costó $138 e incluye un refresco (600ml). Se puede comer en el lugar aunque solo hay 3 mesas"
LIRUMEME Comida China,"La comida es deliciosa, muy buen buffet, pero el trato del personal deja mucho que desear, no te explican como es la mecánica y hay pocos cucharones que se terminan mezclando entre alimentos"
LIRUMEME Comida China,"La comida estuvo meeeh (Hubo dos piezas de pollo que aún estaba crudo), el resto de la comida y arroz estaba bien, no me dieron complementos (salsas), no había servilletas, iba a comer en el lugar con mi amiga pero las 4 mesas que había estaban bien sucias, por lo que nos llevamos la comida. El rollito estaba bien :)"
Lalo - Comida China y Cajun,"La comida es deliciosa, la pasta a la crema es riquísima, todo fresco, y son súper amables al atenderte recomendado 👌"
Lalo - Comida China y Cajun,Me gustó mucho y la señora es amigable
Lalo - Comida China y Cajun,Excelente atención y la comida está deliciosa. Súper recomendable.
Lalo - Comida China y Cajun,Muy buen lugar para comer pero una que otra es mi trae mejor sabor
Lalo - Comida China y Cajun,"Excelente comida, muy accesible y sirven porciones bastante generosas 10/10.
A partir de hoy, solo compraré ahí."
LIAN FAT(comida china),"La comida tiene buen sazón, Guisos variados, precios estandar. Pero le resta puntos que te la sirven muy medida. (poco realmente)."
LIAN FAT(comida china),"Tiene buen sazón, no excede de grasa, y la cantidad es equivalente al precio, se ve limpio"
LIAN FAT(comida china),Te quieren dar el mismo plato para cualquiera de los combos. Si pides un combo de 2 complementos y 2 guisados no los puedes pedir en platos separados. Entonces ya sea que pagues 89 o 129 comes la misma cantidad de comida y pagas más
LIAN FAT(comida china),"Muy mala imagen, el cocinero que esta cortando el salmón para sashimi a temperatura ambiente, sin malla, greñudo, y sin guantes, que seguridad puedo tener que se lavo las manos??"
LIAN FAT(comida china),Comida muy fresca Precio razonable y muy amigable.  Es delicioso cambiar de chef ahora. Iré a LianFat por comida china
Restaurante Lao You,"Llevo más de 7 años comprando en este local. Hay algunos platillos nuevos y diferentes precios, pero es lo normal después de tanto tiempo.
Un detalle importante es siempre llegar temprano 12-1pm ya que la comida esta recién hecha y no hay mucha gente.
Voy al menos una vez a la semana, la comida esta deliciosa, las bolitas rellenas de pollo y el pan chino siguen igual de ricos que hace años, lo único diferente son los tallarines que ya no tienen el mismo sabor y hay variedad para el que quiera algo dulce, picoso o nada picoso.
Recomiendo el paquete 3, alcanza para 2-3 personas a solo $150 :)"
Restaurante Lao You,"Tal vez fui un mal día pero la comida estaba espantosa , ni el arroz se salvó.  Unas bolas capeadas durísimas con miel malísimas , un guiso de papa con pollo creo pero era prácticamente pura papa. Espero les vaya bien en el futuro.    Lo mejor fue la atención de la chica."
Restaurante Lao You,"Comida pasable. Hace 1 año tenía mejor sabor. Ya en 2 ocasiones que repetí ya no tienen el mismo sabor, el precio incremento. Esta pasable pero nada extraordinario. Le daría un 7 sobre 10."
Restaurante Lao You,"Este lugar es una estafa! Hoy pedí las bolitas de miel y ajonjolí rellenas de pollo y eran harina pura, tenía un pedacito de pollo que no se veía! No vengan aquí! Es un asco la comida, sabe mal!"
Restaurante Lao You,"Para empezar debo decir que al momento de servir la comida había moscas dentro de la vitrina, casi casi sobre la comida. Poco variado, un lugar poco presentable y limpio. Sabor insípido.
Simplemente la peor comida china que e probado."
Thai Thai,"Delicioso, comenzamos con una entrada, Satay de pollo, muy sabrosa con su aderezo de cacahuate que le da un sabor suave pero muy rico; de plato fuerte tanto el Pollo con Albahaca y el Pad Kee Mao con su ligero picante estaban muy sabrosos y a pesar de ser porciones muy generosas las acabamos toda porque no puedes dejar de disfrutar el sabor de todos los ingredientes.  El postre fue un arroz con mango bañado en dulce de leche de coco con un sabor fresco y suave sin ser empalagoso. Todo esto lo acompañé con té de zacate limón, primera vez que lo pruebo, que estaba muy fresco y original su sabor.
El lugar es muy agradable y bonito y el servicio es excelente siempre muy amables y atentos."
